46881	Огонь гор	(Хауэлл Ханна)	Юная Мойра Робертсон, чудом уцелевшая во время кораблекрушения, могла погибнуть на скалистом шотландском берегу, но ее спас таинственный незнакомец. Мойра возблагодарила судьбу, но вскоре пришла в ужас, узнав имя спасителя. Ибо нет в Шотландии человека, который не знал бы, что лэрд Тэвиг Макалпин — убийца, бежавший от справедливого возмездия. Сам он, однако, клянется, что невиновен, и Мойра начинает верить его словам. А от доверия, как известно, лишь шаг до любви — пылкой и нежной, чувственной и страстной. Любви, незримо и неразрывно связавшей Мойру и Тэвига.		
2562	Только для тебя	(Хауэлл Ханна)	Золотоволосая Саксан Хани Тодд, переодетая юношей, пускается в долгий и трудный путь через всю Англию, чтобы отомстить человеку, которого называют убийцей ее брата, – Ботолфу, графу Регенфорду. Однако не смертельного врага находит юная Саксан в суровом рыцаре, а страстного возлюбленного и верного супруга, человека, ради которого она не колеблясь пройдет сквозь смертельные опасности и бесконечные лишения…		
2614	Желанная	(Хенли Вирджиния)	Роман, действие которого относится к XIV веку, повествует о тернистом пути к счастью двух любящих пар - леди Брайенны Бедфорд и Кристиана, сына командующего войсками короля Эдуарда III, а также Джоан Кент и наследника престола принца Эдуарда ("Черного Принца").		
2618	Порабощенная	(Хенли Вирджиния)	Юная наследница огромного состояния Диана, гуляя по тихим улочкам старинного города, забрела в антикварный магазин. Восхищенная роскошным шлемом древнего римского воина, она надела его на голову – и жизнь ее круто переменилась. Мир разом обрушился на Диану: унизительное рабство и пьянящая свобода, истинная верность и гнусное предательство, смертельный ужас и чувственное наслаждение и любовь – гордая и прекрасная.		
44342	Волшебная река	(Хикс Марта)	В лагере для пленных конфедератов томится юноша - офицер. Его прелестная сестра, аристократка - южанка Индия Маршалл, приезжает в Рок-Айленд, дабы освободить брата из заключения - цена, которую придется заплатить за это, значения не имеет. Индия решает влюбить в себя одного из офицеров-северян - майора Коннора О`Брайена. Но тонкая игра неожиданно становится истинной страстью - пылкой, неодолимой, способной погубить влюбленных.		
3328	Невеста сумасшедшего графа	(Чейз Лоретта)	Из сборника Три свадьбы и поцелуй Юная красавица должна стать женой аристократа, которого считают безумцем, но ее страх и отчаяние превращаютсяв пылкую страсть…		
2527	Рыцарь	(Эллиот Элизабет)	Тэсс Ремингтон попала из огня да в полымя. Девушка с трудом вырвалась из лап алчного отчима и его жестокого сына, только и мечтавших о том, как бы завладеть ее приданым, но избавиться от нее самой, но тут же попала в руки сэра Кенрика, барона Монтегю, имевшего тайный приказ короля немедленно жениться на богатой наследнице замка Ремингтон. И Тэсс была спешно обвенчана с мужчиной, слава о жестокости которого повергала в трепет все живое, а хладнокровие и бесстрастность стали нарицательными. Тэсс уже немало натерпелась от грубости отчима и его отпрыска, и приготовилась терпеливо сносить жестокость мужа, пока не представится случай сбежать под защиту церкви. Но семейная жизнь с безжалостным лордом-воином преподнесла невинной и нежной леди немало неожиданностей. Кенрик и замужество оказались совсем не такими, какими их ожидала увидеть недоверчивая и напуганная Тэсс…		
23	Помни меня	(Аллен Дэнис)	Отправляясь в далекое путешествие, Аманда Дарлингтон не подозревала, что ее ждет встреча с человеком, который навсегда завоюет ее сердце. Бандит? Бродяга? А кто собственно, еще может неожиданно оказаться на дороге под колесами экипажа? Однако прелестная и решительная Аманда Дарлингтон твердо намерена помочь черноволосому незнакомцу… незнакомцу, не помнящему ничего о своей прошлой жизни. Но спасти пострадавшего — это одно… И совсем другое — все сильнее ощущать на себе власть его мужественного, почти магического обаяния — и сгорать от страсти к этому мужчине…		
77	Унесенные страстью	(Барнет Джилл)	Братья Мак-Лаклены хороши всем - красотой и умом, мужеством и отвагой. Отчего же не могут эти сыновья гордого шотландского клана найти себе невест? Все просто - слишком мрачные легенды ходят об уединенном острове, на котором они поселились. Ни одна девушка не захочет оказаться там по доброй воле. Остается одно - похитить красавиц силой! Пробуждать страсть в похищенных пленницах - древнее искусство, которым владеет всякий мужчина из рода Мак-Лакленов.		
86	Вечные влюбленные	(Басби Ширли)	Прекрасная Тесс, юная наследница знатного рода, бежит во тьму и неизвестность от мучителя-кузена. Однако судьба приносит ей не только опасности и невзгоды. но и случайную встречу с великолепным Николасом, графом Шербурном. В ярости от отказа Тесс стать его любовницей, граф похищает красавицу. В уединенном меленьком домике начинается история пылкой страсти и распутывается клубок зловещих семейных тайн...		
2229	Решительная невеста	(Беверли Джо)	В сборнике Венчание в полночь		
5267	После поцелуя	(Вудивисс Кэтлин)	Женитьба неотразимого плантатора на прелестной незнакомке толкает его коварного соперника на решительные действия... Продолжение истории о героях романа «Волшебный поцелуй» Рейлинн Баррет и Джеффа Бирмингема… Из сборника Венчание в полночь		
381	Свадьба	(Гарвуд Джулия)	Мрачный, ожесточенный жизнью шотландский воин Коннор вступил в брак с прелестной англичанкой Бренной, полагая, что это поможет ему осуществить план справедливой мести. И мало радости было бы в вынужденном союзе, не полюби Бренна Коннора с первого взгляда и не реши она во что бы то ни стало покорить суровое сердце мужа, завоевать его любовь, нежностью и женской хитростью помочь ему обрести счастье.		
2420	Мечта дракона	(Гилганнон Мэри)	Трагическая гибель возлюбленной оказалась для могучего кельтского короля Мэлгона Дракона страшной потерей. Непобедимый герой все глубже погружался в пучину скорби, все необратимее отдалялся от своих друзей и своего народа. Но Мэлгон вынужден жениться вновь, дабы иметь наследников. Он вступает в «политический» брак, не ожидая от такого союза ничего хорошего. Однако Рианнон, его нежеланная невеста, оказывается прекрасной юной девушкой, созданной для того, чтобы любить и быть любимой.		
2440	Всегда ты	(Грегори Джилл)	Не было в штате Вайоминг красавиц, равных Мелоре Дин. Ее волосы отливали золотом, а походка заставляла чаще биться мужские сердца. Но накануне венчания в комнату Мелоры – и в ее жизнь вошел незнакомый мужчина... Так начинается захватывающая история романтической любви, за которую придется отчаянно бороться, любви, в которой счастье достается в награду лишь тому, кто достойно выдержит тяжкие испытания...		
461	Пленница	(Грэм Хизер (Хедер))	Тила Уоррен покинула дом отчима во Флориде, охваченной пламенем войны. Но никто не может уйти от судьбы, и свою судьбу Тила встретила в образе отважного воина с завораживающими голубыми глазами. Джеймс Маккензи еще не знал, что падчерица заклятого врага, захваченная им в плен, навсегда покорит его сердце и подарит волшебный мир опьяняющего блаженства.		
48122	Надежда на счастье	(Гурк Лаура Ли)	Непросто молодой женщине в одиночку управлять плантацией. Постоянно требуются сильные руки, но незамужней красавице Оливии рассчитывать не на кого. Из чувства сострадания она соглашается дать приют израненному Конору Бранигану и надеется, что после поправки он поможет ей с плантацией. Однако Конор отвергает предложение Оливии остаться. Он, как перекатиполе, никогда не задерживался долго на одном месте. Его сердце не знало любви, а душа отвыкла от женского тепла. И все же страстная преданность Оливии дарит Конору надежду на счастье.		
509	Легенда	(Деверо Джуд)	Сделав случайную покупку в антикварном магазине, очаровательная Кэди Лонг очутилась в Колорадо… 19 века. Там она знакомиться с любимцем города Коулом Джорданом и спасает его от явной гибели. Вернувшись в настоящее, она неожиданно узнает, что его бабушка, с которой она успела подружиться, в благодарность за спасение внука, завещала ей все свое немалое состояние. И вот тут-то Кэди и встречает свою настоящую любовь, мужчину, который снился ей во снах - Тарика Джордана, который явно не стремится отдать ей свое годами накопленное богатство…		
4138	В твоей власти	(Делайл Анна)	Король Яков IV намерен любой ценой водворить мир в Шотландии - и лучшим выходом ему кажутся браки между английской и шотландской знатью. Для Великобритании это означает мир и спокойствие, а для прелестной английской аристократки Клементины... ужасную судьбу - ведь ей придется стать женой "дикого горца" Джейми Камерона! Клементина страшится и ненавидит своего супруга-незнакомца. Однако проходят дни, недели, и юная красавица попадает во власть его мужского очарования, а в сердце ее зарождается пылкая любовь.		
4393	Скандальная невеста	(Джеймс Саманта)	Из сборника Венчание в полночь Богатая наследница английских аристократов должна вступить в брак... Юная леди, пытаясь перехитрить сурового отца, неожиданно находит мужчину своей мечты...		
3891	Тот первый поцелуй	(Джеймс Саманта)	Молодой обаятельный американец Натаниель О’Коннор приезжает в Лондон и очаровывает всех светских красавиц, но сердце ветреного юноши пленяет юная Элизабет Стентон. О’Коннор делает ей предложение. Девушка - на вершине блаженства. Но как же непредсказуема жизнь! Элизабет готовится к свадьбе с Натаниелем, а становится женой его смертельного врага.		
3910	Мой верный рыцарь	(Додд Кристина)	Жизнь гордой и независимой графини Элисон находится под угрозой. Для своей защиты она нанимает непобедимого, мужественного рыцаря. Но тот понимает свои обязанности несколько шире... и готов преподать ей уроки любви. Не в силах сопротивляться зажженной в ее сердце страсти, гордая красавица сдается перед настойчивостью своего верного рыцаря. А он готов снова и снова доказывать своей возлюбленной, что ему по-прежнему нет равных ни в бою, ни в любви.		
624	Неповторимая	(Дрейк Шеннон)	Жизнь синеглазой шотландской леди Шоны Мак-Гиннис превратилась в кошмар - ведь, спасая брата, она предала любимого - Дэвида Дагласа - и невольно стала причиной его гибели. Но вправду ли мертв Дэвид? Не явится ли он однажды из ниоткуда, желая отомстить Шоне? И не станет ли Дэвид, неожиданно для себя, спасителем той, любовь к которой еще живет в его сердце?..		
837	Сюрприз	(Квик Аманда)	Репутация независимой красавицы Имоджин Уотерстоун безнадежно испорчена. Но это не отпугнуло обаятельного лорда Маттиаса Колчестера. В самом деле, какое значение могут иметь условности света, если мужчину и женщину связывают не только страсть к таинственным, полным опасностей поискам исчезнувшей цивилизации, но и нежная, преданная любовь!		
929	Лорд-дикарь	(Коулин Патриция)	Когда-то английский лорд, уезжая с Гавайских островов, безжалостно бросил любовницу-туземку, не зная, что она ждет ребенка. Теперь лорд умер - и волею случая его незаконнорожденный сын-метис должен унаследовать титул и состояние отца. Чтобы обучить новоявленного аристократа хорошим манерам, его опекуны приглашают прелестную Ариэл. С первого же взгляда между Ариэл и "лордом-дикарем" Леоном вспыхивает пылкая страсть.		
967	Розовая гавань	(Коултер Кэтрин)	Закаленный в сражениях воин и юная наследница огромного состояния. Он – суровый и хладнокровный, она – вся как неукротимый порыв чувств. Но истинная любовь, не замечая разницы в характерах, творит чудеса. Нерасторжимыми узами связала она влюбленных, но удастся ли им обрести счастье в сердце опасной и суровой средневековой Англии?		
1111	Скажи, что любишь	(Линдсей Джоанна)	Хрупкая, неопытная Келси Лэнгтон решилась погубить себя – продаться первому же мужчине, готовому заплатить долги, нависшие угрозой разорения над ее семьей. Но не грубого и циничного содержателя обрела девушка в лорде Дереке Мэлори, а нежного, страстного возлюбленного, на чувства которого невозможно не откликнуться. Однако злейший враг Дерека, негодяй и садист лорд Эшфорд, поклялся, что рано или поздно Келси будет принадлежать ему…		
3161	Зимний огонь	(Лоуэлл Элизабет)	В двенадцать лет – круглая сирота. В четырнадцать – нелюбимая жена. В шестнадцать – вдова. В двадцать лет Сара Кеннеди была сильной женщиной, начисто лишенной иллюзий и слишком хорошо знавшей, какова она – доля жены на Диком Западе, в глуши штата Юта. Что хуже всего, молодая вдова имела неосторожность перейти дорогу могущественному и жестокому клану Калпеппров, деспотично правящих в этих местах. Помощь приходит к Саре случайно – в лице одинокого стрелка Кейса Максвелла, поклявшегося безжалостно отомстить бандитам, сломавшим его жизнь…		
3160	Осенний любовник	(Лоуэлл Элизабет)	Америка времен окончания гражданской войны, беззаконное время преступников и героев… Бандиты пытаются отнять ферму у прекрасной Элиссы Саттон. Ей нужен защитник, сильный мужчина, владеющий оружием. И такой человек нашелся – Хантер Максвелл. Но он, потерявший всю семью из – за предательства жены, поклялся не верить больше женщинам… Девушка в беде, мужчина – в огне ярости. И вспыхивает страсть, небывалая, всепоглощающая.		
1208	Помнишь ли ты	(Макнот Джудит)	Диана Фостер, кумир американок, издательница популярного журнала, воспевающего прелести домашнего очага, в действительности была одинокой и не очень счастливой женщиной. Без колебаний приняла она предложение удачливого бизнесмена Коула Гаррисона вступить в фиктивный брак, суливший выгоды обоим. Но очень скоро Коулу и Диане пришлось понять, что даже на бесплодной почве холодной сделки иногда расцветает обжигающая страсть.		
1286	Полночный всадник	(Мартин Кэт)	Эпохе испанского правления в Калифорнии приходит конец - американцы вытесняют гордых идальго с их законных территорий. Испанцы отвечают завоевателям дерзкими налетами и головокружительными вылазками... Жизнь благородного разбойника Рамона де ла Герра наполнена опасными приключениями, лихими погонями, отчаянными грабежами. Казалось бы, в ней нет места для любви и нежности. Но однажды Рамон встречает гордую юную Кэрли Мак - Коннел - и его ожесточившееся сердце словно обжигает пламя…		
3931	Чистое искушение (Невинный соблазн)	(Мэйсон Конни (Мейсон))	Лорд Джейк Грейсток задумал свой розыгрыш поистине гениально. В самом деле, что может быть забавнее, чем обучить служаночку-ирландку Мойру светским манерам и превратить ее в королеву избранного лондонского общества?! Беспутный повеса не учел лишь того, что доверчивая, детская невинность и ангельская красота Мойры зажгут в его сердце пожар подлинной, страстной любви. Любви, перед всемогущей властью которой рано или поздно померкнет все его аристократическое высокомерие…		
1493	Обжигающая любовь	(Райан Нэн)	Прекрасная наследница огромного состояния Тэмпл Лонгуорт раз и навсегда поклялась: что станет женой лишь настоящего мужчины - сильного, смелого, способного уберечь женщину от беды и защитить ее от опасности. Но как же трудно найти такого мужчину!.. И вдруг, совершенно неожиданно, судьба посылает ей встречу с таинственным восточным принцем, словно бы вышедшим из самой затаенной ее мечты. Он - и только он - в силах покорить Тэмпл душой и телом и принести ей бесценный дар истинной, страстной любви...		
1499	Твоя, только твоя (Пленница моего сердца)	(Райан Нэн)	Мэри Элен Пребл, наследница огромного состояния, уже почти забыла застенчивого Клея Найта — свою первую, полудетскую любовь. Но теперь, много лет спустя, Клей возвращается. Возвращается уже не мальчишкой, но — МУЖЧИНОЙ. Сильным и властным мужчиной, который не забыл НИЧЕГО и пришел потребовать то, что принадлежит ему по праву, — душу, тело, страсть и нежность женщины, некогда пообещавшей принадлежать ТОЛЬКО ЕМУ…		
2826	Бумажная луна	(Райс Патриция)	Как странно переплетаются судьбы людей! В тихую жизнь скромной учительницы Дженис Харрисон, как ветер, врывается молодой миллионер Питер Маллони. Он приносит ей огромные беды, но дарит и бесценное счастье истинной любви. Случай толкает их в объятия друг друга, но мрачные невзгоды встают перед ними, и трудно поверить, что дорога, полная опасностей, тревог и лишений, приведет к немеркнущему счастью…		
2827	Вулкан любви	(Райс Патриция)	Отец огненнокудрой Саманты Нили бесследно исчез в горах Калифорнии, и до девушки дошли смутные слухи, что его убил Слоан Толботт. Кипя жаждой мести, чтобы покарать убийцу она отправляется в Калифорнию. Слоану, безраздельно царящему в маленьком калифорнийском городке, стоило бы просто вышвырнуть оттуда дерзкую девчонку, но… разве прислушается к голосу разума мужчина, внезапно осознавший, что встретил свою любовь?		
2831	Похищенный рай	(Рединг Жаклин)	Искатель приключений Дант Тремейн, граф Морган, которого в высшем свете считали прожженным циником, по чистой случайности спас жизнь незнакомой девушке и внезапно понял, что наконец-то повстречал свою судьбу. Всякий достойный джентльмен счел бы своим долгом помочь девушке разыскать ее семью, но Дант был не просто джентльменом - он был страстно влюбленным мужчиной…		
1553	Опасный мужчина	(Роджерс Розмари)	Прелестная дочь калифорнийского миллионера Виктория Райен узнала, что предназначена в жены человеку, которого не любит. Она поклялась щедро заплатить любому, кто поможет ей бежать. Помощник нашелся – но какой! Трудно было найти менее подходящего ангела-хранителя, чем Ник Кинкейд, опасный для врагов, но еще более – для красивых женщин…		
4049	Венчание в полночь	(Сборники любовных романов)	Саманта Джеймс Скандальная невеста Кэтлин Вудивисс После поцелуя Джо Беверли Решительная невеста Кросби Таня Энн Поцелуй после полуночи		
37437	Счастливая карта	(Смит Бобби)	Красота - страшная сила. Особенно для девушки, зарабатывающей на жизнь профессиональной карточной игрой. Но Бренда О`Нил, не боявшаяся риска за карточным столом, совершенно не привыкла рисковать в отношениях с мужчинами и поэтому просто растерялась, когда в качестве платы за проигрыш молодой плантатор-креол Рэйф Марченд потребовал... ее руки. Рэйф, разочаровавшийся в женщинах, намеревался использовать странный брак в своих интересах. Однако возникла маленькая неожиданность - любовь.		
1688	Чертовка	(Смолл Бертрис)	Своенравная и неукротимая Изабелла Лэнгстонская становится полновластной хозяйкой родового имения после смерти отца. Неожиданно на имение предъявляет свои права Хью Фоконье, отважный рыцарь, законный наследник Лэнгстонского замка. По приказу короля он становится мужем прекрасной Изабеллы. Беспокойные дни споров и перепалок между супругами сменяются ночами эротических фантазий…		
2800	Надменный любовник	(Стюарт Энн)	Лондон объят ужасом – дерзкий вор, по кличке Кот, ловко пробирается в самые знатные дома и разгуливает на свободе с чужими драгоценностями. И только обедневшая аристократка Джессамин Мэйтланд, обладавшая способностями предугадывать будущее по картам, знает, что это никто иной, как самый известный обольститель Лондона, ленивый и циничный Алистэйр Маккалпин, шестой граф Глэншил…		
1956	Достоинство	(Фэйзер Джейн (Фэвэр))	В брачную ночь семнадцатилетняя Джулиана случайно убивает мужа. Спасаясь от наказания, она бежит в Лондон, где вынуждена принять шокирующее предложение привлекательного и опасного повесы, графа Редмайна: Джулиане придется стать его любовницей. Однако то, что началось с холодного расчета, превращается в пылкую, безумную страсть…		
56372	В плену у миледи	(Хауэлл Ханна)	Переиздание книги "Моя прекрасная повелительница", ранее издававшейся под псевдонимом Дженнет Анна. Брат леди Сорчи Хей захвачен англичанами, а денег, чтобы его вызволить, у юной шотландки нет. Единственный выход - самой взять в плен рыцаря из вражеского стана и потребовать выкуп с его родных! Однако с самого начала все идет не так, как было задумано. Пока Сорча выхаживает раненого пленника сэра Руари Керра, она поневоле влюбляется в него. Да и он, как ни старается, не может вызвать в своем сердце ненависть к темноволосой красавице, вырвавшей его из когтей смерти. Любовь не желает знать о войне и жестоких играх правителей. Ее закон - страсть. Пылкая, неодолимая страсть, которая однажды становится для мужчины и женщины смыслом жизни.		
2560	Непобежденная	(Хауэлл Ханна)	Два дара достались в наследство саксонской леди Иде – редкая красота и способность видеть будущее. Именно в одном из видений девушка впервые взглянула в глаза своей судьбе – в глаза Дрого де Тулону. Но Ида и вообразить не могла, при каких ужасных обстоятельствах состоится ее встреча с мужчиной, посланным небом. Прекрасная саксонка досталась суровому норманнскому рыцарю как военная добыча… однако стала его самым драгоценным сокровищем и величайшей любовью.		
22	Настоящий джентльмен	(Аллен Дэнис)	Позор респектабельной семьи, роковая ошибка знатного лорда - вот лишь то немногое, что знала о себе незаконнорожденная Саманта Дорлингтон, пока не была отдана на попечение блистательному Джулиану Монгомери, согласившемуся исполнить нелегкую задачу - сделать из юной дикарки настоящую леди и найти для нее подходящую партию.		
88	Возьми мое сердце	(Басби Ширли)	Юной баронессе Фэнси Мерривейл суждено стать жертвой мести сумрачного Чанса Уокера, который поклялся соблазнить гордую красавицу, дабы отплатить за зло, совершенное много лет назад. Но, покоряя строптивицу Фэнси, Чанс и сам влюбляется в нее...		
121	Счастливая встреча	(Бенедикт Барбара)	Трагическое детство научило прелестную Джуди Латур бояться мужчин, бояться настолько сильно, что она считала за лучшее выдавать себя за юношу. Однако под грубой мужской одеждой билось трепетное сердце женщины, рожденной для нежности и любви, - сердце, которое с первого взгляда покорил лихой стрелок Такер Бун. Но что может он, человек вне закона, дать Джуди? Ни покоя, ни уверенности в будущем – только дни, полные опасных приключений, и ночи обжигающей, неистовой страсти…		
172	Дерзкий ангел	(Бойл Элизабет)	Джайлз Корлис, лорд Траэрн, вернулся в Лондон, чтобы исполнить волю почившего отца - жениться на леди Софии д`Артьер, девушке, которую он никогда в жизни не встречал, вступить в безотрадный брак по уговору с единственной целью - произвести на свет наследника. Но под маской хрупкого и беспомощного создания прячется настоящая София - очаровательная и дерзкая, единственная женщина, которой удалось пробудить в Джайлзе подлинную страсть и настоящую любовь…		
209	Всю ночь напролет	(Брокуэй Конни)	Красавицам высшего лондонского света не привыкать к "двойной жизни" – однако Энн Уайлдер превзошла всех! Скромная и изящная молоденькая вдова по ночам превращалась в дерзкую похитительницу драгоценностей и бесстрашно играла с опасностью… до тех пор, пока судьба не свела ее с мужественным полковником Джеком Сьюардом…		
342	Лепестки на воде	(Вудивисс Кэтлин)	Могущественные враги пытались разрушить жизнь прекрасной Шимейн О`Хирн, в одночасье обратив богатую английскую наследницу в бесправную служанку кораблестроителя из Нового Света Гейджа Торнтона. Возможно, именно там, в далеких лесах Виргинии, где стоит уединенный дом Гейджа, в могучих обьятиях этого одинокого мужчины, истерзанного болью прошлого, Шимейн как раз и предстоит обрести нежданное счастье.		
383	Три розы	(Гарвуд Джулия)	Миллионы женщин во всем мире зачитывались романом Джулии Гарвуд «Две розы» – историей любви юной сестры названых братьев Клейборн. Теперь писательница дарит своим поклонницам новую встречу с полюбившимися героями. «Три розы» – это три истории любви, страстной и нежной, возвышенной и земной. Истории сильных и независимых мужчин и гордых, пылких женщин, истории опасностей и приключений, истории разные и похожие, как сама любовь.		
387	Волшебный цветок	(Гарлок Дороти)	Замкнутая Кристин Андерсон считала себя безнадежной старой девой. Дома рассчитывать на счастливый поворот судьбы не приходилось, оставалось одно - в одиночестве отправиться в далекую и дикую Монтану, на унаследованное ранчо, которым управлял ковбой Бак Леннинг. Меньше всего девушка могла подозревать, что ее управляющий окажется вовсе не суровым стариком, а отчаянным молодым стрелком, мужчиной, в которого невозможно не влюбиться…		
2422	Повелительница бурь	(Гилганнон Мэри)	Чтобы избежать брака, к которому ее принуждал отец, гордая и смелая Фиона готова была даже обратиться за помощью к другу. Но Даг Торссон, золотоволосый викинг, захвативший Фиону в плен, не просто избавил ее от брака с ненавистным человеком. Между похитителем и пленницей вспыхнуло неистовой страстное чувство, объединившее отныне их судьбы, чувство, противостоять которому было невозможно...		
430	Желание моего сердца (Сокровенное желание)	(Грассо Патриция)	Сколько себя помнила Блайд Деверо, она всегда любила Роджера Дебре, герцога Иденского. Не только сердце, но и все тайные знаки друидов, к древнему роду которых принадлежала юная колдунья, говорили ей, что Роджер, несмотря на значительную разницу в возрасте, предназначен ей судьбою. Женитьба возлюбленного на другой разлучила их, но не поколебала чувств девушки. Спустя пять лет Роджер все-таки стал мужем Блайд, но этот брак был совсем не таким, о котором мечтала прекрасная невеста. Разочарованный, ожесточившийся Дебре, арестованный и заключенный в темницу по подозрению в убийстве первой жены, просто обменял тюремные кандалы на оковы презираемого им законного брака с единственной целью: очистить свое имя от подозрений и найти врага, превратившего его жизнь в кошмар. Ради спасения возлюбленного Блайд готова на любые жертвы, она поднялась над обидой и болью, когда супруг грубо отверг ее любовь и нежность, и она не из тех, кого легко сломить, ее решимость излечить истерзанную предательством душу Роджера от неудачи к неудаче только крепла… Шестой роман о семье Деверо.		
